revenue,gross_margin_pct,conversion_rate,cac,return_rate,order_count,sessions,spend,data_completeness,freshness_hours,region_EU,region_RoW,region_UK
18596.99,0.38576617506381417,0.023596419853539462,27.879655172413795,0.603448275862069,58,2458,2425.53,1.0,0.0,0.0,0.0,1.0
3260.69,0.3766069144874245,0.030927835051546393,75.31,1.1666666666666667,6,194,225.93,1.0,24.0,1.0,0.0,0.0
5718.12,0.3791376186578806,0.034482758620689655,20.61,0.0,2,58,61.83,1.0,24.0,0.0,1.0,0.0
17949.62,0.39482706597688416,0.02676659528907923,27.879655172413795,0.84,50,1868,2425.53,1.0,24.0,0.0,0.0,1.0
950.53,0.40910997022713647,0.031746031746031744,75.31,0.5,2,63,225.93,1.0,48.0,1.0,0.0,0.0
11688.78,0.39545974857940697,0.02533992583436341,27.879655172413795,0.17073170731707318,41,1618,2425.53,1.0,48.0,0.0,0.0,1.0
2583.12,0.4020702870946762,0.020689655172413793,75.31,0.7777777777777778,9,435,225.93,1.0,72.0,1.0,0.0,0.0
13879.06,0.3911624058113445,0.019272614236866645,27.879655172413795,0.1935483870967742,62,3217,2425.53,1.0,72.0,0.0,0.0,1.0
2570.95,0.3971496528520585,0.018867924528301886,75.31,0.5,6,318,225.93,1.0,96.0,1.0,0.0,0.0
421.6,0.3751304554079697,0.018867924528301886,20.61,0.0,1,53,61.83,1.0,96.0,0.0,1.0,0.0
15698.86,0.3958200404360571,0.026905829596412557,27.879655172413795,0.21212121212121213,66,2453,2425.53,1.0,96.0,0.0,0.0,1.0
431.49,0.37817747804120605,0.058823529411764705,75.31,0.0,1,17,225.93,1.0,144.0,1.0,0.0,0.0
8887.39,0.3965547140386547,0.039045553145336226,27.879655172413795,0.19444444444444445,36,922,2425.53,1.0,144.0,0.0,0.0,1.0
1992.42,0.3909988355868743,0.02030456852791878,46.72428571428571,0.25,8,394,327.07,1.0,0.0,1.0,0.0,0.0
299.1,0.39197592778335005,0.017543859649122806,28.983333333333334,0.0,1,57,86.95,1.0,0.0,0.0,1.0,0.0
17416.21,0.395253025773116,0.01806853582554517,24.557380952380953,0.5689655172413793,58,3210,2062.82,1.0,0.0,0.0,0.0,1.0
314.57,0.38439488826016466,0.02702702702702703,46.72428571428571,0.0,1,37,327.07,1.0,24.0,1.0,0.0,0.0
22924.52,0.3933221938779961,0.02099511072763877,24.557380952380953,0.5068493150684932,73,3477,2062.82,1.0,24.0,0.0,0.0,1.0
1463.49,0.3991239434502456,0.034482758620689655,46.72428571428571,0.6666666666666666,3,87,327.07,1.0,48.0,1.0,0.0,0.0
22548.170000000002,0.3935841711322915,0.028877887788778877,24.557380952380953,0.3142857142857143,70,2424,2062.82,1.0,48.0,0.0,0.0,1.0
4405.51,0.3973539045422664,0.025280898876404494,46.72428571428571,0.1111111111111111,9,356,327.07,1.0,72.0,1.0,0.0,0.0
30228.3,0.3892203762699192,0.026338391067849985,24.557380952380953,0.5978260869565217,92,3493,2062.82,1.0,72.0,0.0,0.0,1.0
858.46,0.3876061785056963,0.018433179723502304,46.72428571428571,0.0,4,217,327.07,1.0,96.0,1.0,0.0,0.0
1143.6,0.38953725078698836,0.029411764705882353,28.983333333333334,0.0,1,34,86.95,1.0,96.0,0.0,1.0,0.0
15717.431,0.4030428191477348,0.023067331670822942,24.557380952380953,0.08108108108108109,37,1604,2062.82,1.0,96.0,0.0,0.0,1.0
1040.96,0.39069138103289275,0.041666666666666664,46.72428571428571,0.0,3,72,327.07,1.0,144.0,1.0,0.0,0.0
11627.34,0.3963605175388352,0.04560622914349277,24.557380952380953,0.04878048780487805,41,899,2062.82,1.0,144.0,0.0,0.0,1.0
164.66,0.38115814405441517,0.0273972602739726,51.7475,0.5,2,73,206.99,1.0,0.0,1.0,0.0,0.0
2949.12,0.423251953125,0.030303030303030304,26.866666666666664,0.0,1,33,80.6,1.0,0.0,0.0,1.0,0.0
16727.14,0.3987127745687547,0.027607361963190184,24.42076923076923,0.8765432098765432,81,2934,1269.88,1.0,0.0,0.0,0.0,1.0
2871.56,0.3848859156695315,0.02390438247011952,51.7475,0.16666666666666666,6,251,206.99,1.0,24.0,1.0,0.0,0.0
383.95,0.3893436645396536,0.03225806451612903,26.866666666666664,0.0,1,31,80.6,1.0,24.0,0.0,1.0,0.0
14913.51,0.39462266763491627,0.032620320855614976,24.42076923076923,0.39344262295081966,61,1870,1269.88,1.0,24.0,0.0,0.0,1.0
804.9000000000001,0.36849795005590763,0.03355704697986577,51.7475,0.4,5,149,206.99,1.0,48.0,1.0,0.0,0.0
24400.71,0.39380152462776696,0.029447852760736196,24.42076923076923,0.2916666666666667,72,2445,1269.88,1.0,48.0,0.0,0.0,1.0
3530.2400000000002,0.39322258543328503,0.03125,51.7475,0.0,7,224,206.99,1.0,72.0,1.0,0.0,0.0
23913.94,0.39121876612553175,0.02067336089781453,24.42076923076923,0.1,70,3386,1269.88,1.0,72.0,0.0,0.0,1.0
708.07,0.3925243266908639,0.025,47.35,2.25,4,160,142.05,1.0,24.0,1.0,0.0,0.0
69.93,0.38275275275275267,0.03636363636363636,28.143333333333334,4.0,2,55,84.43,1.0,24.0,0.0,1.0,0.0
20212.82,0.391316456585474,0.029261495587552252,34.2103125,0.25396825396825395,63,2153,1094.73,1.0,24.0,0.0,0.0,1.0
1699.8,0.38104600541240147,0.03361344537815126,47.35,0.25,4,119,142.05,1.0,48.0,1.0,0.0,0.0
21344.6,0.3911471894530701,0.03268593083846518,34.2103125,0.3333333333333333,69,2111,1094.73,1.0,48.0,0.0,0.0,1.0
1864.88,0.3794544957316289,0.02564102564102564,47.35,0.0,5,195,142.05,1.0,72.0,1.0,0.0,0.0
-425.0,0.38,0.019230769230769232,28.143333333333334,1.0,1,52,84.43,1.0,72.0,0.0,1.0,0.0
17969.77,0.39647349966081924,0.029211295034079845,34.2103125,0.5,60,2054,1094.73,1.0,72.0,0.0,0.0,1.0
950.3299999999999,0.37003304115412533,0.058823529411764705,47.35,0.0,1,17,142.05,1.0,144.0,1.0,0.0,0.0
5872.28,0.3915650139298535,0.050397877984084884,34.2103125,0.15789473684210525,19,377,1094.73,1.0,144.0,0.0,0.0,1.0
2773.15,0.3864255449578998,0.03367003367003367,56.28,0.6,10,297,168.84,1.0,24.0,1.0,0.0,0.0
17280.05,0.38623586737306886,0.027790030877812087,22.79820895522388,0.4603174603174603,63,2267,1527.48,1.0,24.0,0.0,0.0,1.0
1862.35,0.3815910006174994,0.03409090909090909,56.28,0.16666666666666666,6,176,168.84,1.0,48.0,1.0,0.0,0.0
534.24,0.41999999999999993,0.023255813953488372,25.55,0.0,1,43,76.65,1.0,48.0,0.0,1.0,0.0
24721.56,0.3886949124569809,0.029698375870069606,22.79820895522388,0.21875,64,2155,1527.48,1.0,48.0,0.0,0.0,1.0
3585.37,0.3883422910327246,0.020356234096692113,56.28,0.125,8,393,168.84,1.0,72.0,1.0,0.0,0.0
21061.36,0.39086701428587706,0.025779036827195467,22.79820895522388,0.3956043956043956,91,3530,1527.48,1.0,72.0,0.0,0.0,1.0
4997.69,0.38062578911457084,0.0234375,56.28,0.16666666666666666,6,256,168.84,1.0,96.0,1.0,0.0,0.0
25384.68,0.3912451565274804,0.024442407577146347,22.79820895522388,0.2,80,3273,1527.48,1.0,96.0,0.0,0.0,1.0
1846.96,0.39403327630268115,0.05714285714285714,56.28,0.0,2,35,168.84,1.0,144.0,1.0,0.0,0.0
16888.96,0.39014379807874494,0.03850782190132371,22.79820895522388,0.078125,64,1662,1527.48,1.0,144.0,0.0,0.0,1.0
1369.68,0.3879008235500263,0.028169014084507043,61.55,0.8333333333333334,6,213,307.75,1.0,0.0,1.0,0.0,0.0
459.4,0.39830213321723984,0.029411764705882353,34.98333333333333,0.0,1,34,104.94999999999999,1.0,0.0,0.0,1.0,0.0
19599.01,0.38702180365232725,0.021066938498131158,21.84031746031746,0.06451612903225806,62,2943,1375.94,1.0,0.0,0.0,0.0,1.0
1629.05,0.3845707621006108,0.025157232704402517,61.55,0.0,4,159,307.75,1.0,24.0,1.0,0.0,0.0
852.68,0.3921121640005629,0.02631578947368421,34.98333333333333,0.0,1,38,104.94999999999999,1.0,24.0,0.0,1.0,0.0
24995.11,0.38775192427638844,0.03408146300914381,21.84031746031746,0.6341463414634146,82,2406,1375.94,1.0,24.0,0.0,0.0,1.0
4556.38,0.3860852255518636,0.02702702702702703,61.55,0.125,8,296,307.75,1.0,48.0,1.0,0.0,0.0
26712.68,0.38921269224952343,0.02564102564102564,21.84031746031746,0.41333333333333333,75,2925,1375.94,1.0,48.0,0.0,0.0,1.0
31420.77,0.38629489029072167,0.03007518796992481,61.55,0.0,12,399,307.75,1.0,72.0,1.0,0.0,0.0
475.16,0.3935238656452564,0.02040816326530612,34.98333333333333,0.0,1,49,104.94999999999999,1.0,72.0,0.0,1.0,0.0
26296.56,0.38855937810877167,0.026729559748427674,21.84031746031746,0.3764705882352941,85,3180,1375.94,1.0,72.0,0.0,0.0,1.0
1755.71,0.3909105148344545,0.022321428571428572,61.55,0.0,5,224,307.75,1.0,96.0,1.0,0.0,0.0
1351.45,0.3651836915905139,0.024390243902439025,34.98333333333333,0.0,1,41,104.94999999999999,1.0,96.0,0.0,1.0,0.0
22646.79,0.3895384423134581,0.026338147833474938,21.84031746031746,0.06451612903225806,62,2354,1375.94,1.0,96.0,0.0,0.0,1.0
737.1800000000001,0.3881743943134649,0.037037037037037035,61.55,0.0,2,54,307.75,1.0,144.0,1.0,0.0,0.0
8921.57,0.3915323760279861,0.037889039242219216,21.84031746031746,0.0,28,739,1375.94,1.0,144.0,0.0,0.0,1.0
5287.98,0.3969981164830426,0.019801980198019802,72.14333333333333,0.0,6,303,216.43,1.0,0.0,1.0,0.0,0.0
30295.04,0.3899580261323306,0.02098635886673662,34.28046153846154,0.06666666666666667,60,2859,2228.23,1.0,0.0,0.0,0.0,1.0
1637.92,0.39280795154830517,0.03355704697986577,72.14333333333333,0.8,5,149,216.43,1.0,24.0,1.0,0.0,0.0
11924.800000000001,0.3916541493358379,0.03125,27.173333333333332,0.0,1,32,81.52,1.0,24.0,0.0,1.0,0.0
31764.89,0.39535772987093615,0.02398761929326799,34.28046153846154,0.3978494623655914,93,3877,2228.23,1.0,24.0,0.0,0.0,1.0
2905.89,0.381673256730296,0.023076923076923078,72.14333333333333,0.0,6,260,216.43,1.0,48.0,1.0,0.0,0.0
29608.54,0.3935955606051497,0.023627287853577372,34.28046153846154,0.18309859154929578,71,3005,2228.23,1.0,48.0,0.0,0.0,1.0
4857.77,0.39138818840743805,0.020869565217391306,72.14333333333333,0.08333333333333333,12,575,216.43,1.0,72.0,1.0,0.0,0.0
89.0,0.4039775280898876,0.022727272727272728,27.173333333333332,0.0,1,44,81.52,1.0,72.0,0.0,1.0,0.0
25155.32,0.3895245379506203,0.02575107296137339,34.28046153846154,0.5208333333333334,96,3728,2228.23,1.0,72.0,0.0,0.0,1.0
1553.69,0.37620040033726165,0.017421602787456445,72.14333333333333,0.8,5,287,216.43,1.0,96.0,1.0,0.0,0.0
766.3599999999999,0.38790907667414787,0.02702702702702703,27.173333333333332,0.0,1,37,81.52,1.0,96.0,0.0,1.0,0.0
22597.46,0.3889093597244999,0.027632561613144136,34.28046153846154,0.16216216216216217,74,2678,2228.23,1.0,96.0,0.0,0.0,1.0
2344.52,0.39556049852421815,0.03571428571428571,72.14333333333333,0.0,4,112,216.43,1.0,144.0,1.0,0.0,0.0
21591.7,0.3889596187423871,0.052205220522052204,34.28046153846154,0.1724137931034483,58,1111,2228.23,1.0,144.0,0.0,0.0,1.0
3649.99,0.39023841161208656,0.021352313167259787,52.581999999999994,0.75,12,562,262.90999999999997,1.0,0.0,1.0,0.0,0.0
472.09,0.3977635620326632,0.023809523809523808,19.97,0.0,1,42,59.91,1.0,0.0,0.0,1.0,0.0
23370.36,0.38618532192058663,0.02696871628910464,24.95047619047619,0.6133333333333333,75,2781,1047.92,1.0,0.0,0.0,0.0,1.0
588.89,0.3881288525870706,0.02631578947368421,52.581999999999994,1.0,4,152,262.90999999999997,1.0,24.0,1.0,0.0,0.0
31230.46,0.40004531793639925,0.021073758153537382,24.95047619047619,0.4880952380952381,84,3986,1047.92,1.0,24.0,0.0,0.0,1.0
3765.94,0.39699989909557776,0.029535864978902954,52.581999999999994,0.2857142857142857,7,237,262.90999999999997,1.0,48.0,1.0,0.0,0.0
17701.79,0.3877332405366915,0.02759526938239159,24.95047619047619,0.20634920634920634,63,2283,1047.92,1.0,48.0,0.0,0.0,1.0
11003.55,0.38095359224977393,0.020700636942675158,52.581999999999994,0.07692307692307693,13,628,262.90999999999997,1.0,72.0,1.0,0.0,0.0
21303.69,0.38990396968788027,0.027364378300528083,24.95047619047619,0.3157894736842105,57,2083,1047.92,1.0,72.0,0.0,0.0,1.0
1660.25,0.3871510917030568,0.02127659574468085,52.581999999999994,0.0,3,141,262.90999999999997,1.0,96.0,1.0,0.0,0.0
19102.63,0.38193546124277133,0.017973430580880436,24.95047619047619,0.4782608695652174,69,3839,1047.92,1.0,96.0,0.0,0.0,1.0
510.73,0.39052415170442306,0.04,52.581999999999994,0.0,1,25,262.90999999999997,1.0,144.0,1.0,0.0,0.0
6625.57,0.3858671631270969,0.03498542274052478,24.95047619047619,0.08333333333333333,24,686,1047.92,1.0,144.0,0.0,0.0,1.0
3337.71,0.38568979929352765,0.028481012658227847,60.9875,0.2222222222222222,9,316,243.95,1.0,24.0,1.0,0.0,0.0
-9.899999999999999,0.3499999999999999,0.03225806451612903,19.12333333333333,1.0,1,31,57.37,1.0,24.0,0.0,1.0,0.0
13662.44,0.3889026777061784,0.02123050259965338,31.64918918918919,0.22448979591836735,49,2308,1171.02,1.0,24.0,0.0,0.0,1.0
6009.099999999999,0.3725947479655855,0.028225806451612902,60.9875,1.1428571428571428,7,248,243.95,1.0,48.0,1.0,0.0,0.0
8922.35,0.3941353006775121,0.027513227513227514,31.64918918918919,0.5576923076923077,52,1890,1171.02,1.0,48.0,0.0,0.0,1.0
2052.43,0.39216942843361274,0.023474178403755867,60.9875,0.8,5,213,243.95,1.0,72.0,1.0,0.0,0.0
-23.0,0.38000000000000006,0.02857142857142857,19.12333333333333,2.0,1,35,57.37,1.0,72.0,0.0,1.0,0.0
25722.7,0.3916036302565439,0.02301989855637924,31.64918918918919,0.5423728813559322,59,2563,1171.02,1.0,72.0,0.0,0.0,1.0
1800.62,0.3953409936577401,0.02608695652173913,60.9875,0.16666666666666666,6,230,243.95,1.0,96.0,1.0,0.0,0.0
13018.39,0.3914612866875243,0.019398642095053348,31.64918918918919,0.15,40,2062,1171.02,1.0,96.0,0.0,0.0,1.0
5174.26,0.3849779292111336,0.04093567251461988,60.9875,0.0,7,171,243.95,1.0,144.0,1.0,0.0,0.0
387.05,0.38966154243637774,0.04,19.12333333333333,0.0,1,25,57.37,1.0,144.0,0.0,1.0,0.0
19392.04,0.38775142790547057,0.03623611922852133,31.64918918918919,0.0967741935483871,62,1711,1171.02,1.0,144.0,0.0,0.0,1.0
2428.59,0.4045236536426487,0.019230769230769232,36.645714285714284,0.3333333333333333,6,312,256.52,1.0,0.0,1.0,0.0,0.0
12639.03,0.3894090527516748,0.02268760907504363,23.70327272727273,0.8,65,2865,1303.68,1.0,0.0,0.0,0.0,1.0
1178.71,0.37947120156781566,0.021929824561403508,36.645714285714284,1.4,5,228,256.52,1.0,24.0,1.0,0.0,0.0
32367.38,0.39307956961607643,0.03333333333333333,23.70327272727273,0.2839506172839506,81,2430,1303.68,1.0,24.0,0.0,0.0,1.0
5978.3,0.3927699345967917,0.03313253012048193,36.645714285714284,1.5454545454545454,11,332,256.52,1.0,48.0,1.0,0.0,0.0
23379.03,0.38780582000194186,0.02219020172910663,23.70327272727273,0.06493506493506493,77,3470,1303.68,1.0,48.0,0.0,0.0,1.0
5498.42,0.39917092546586114,0.03218390804597701,36.645714285714284,0.07142857142857142,14,435,256.52,1.0,72.0,1.0,0.0,0.0
36668.1,0.3958426425148835,0.027826699542092288,23.70327272727273,0.24050632911392406,79,2839,1303.68,1.0,72.0,0.0,0.0,1.0
7170.4800000000005,0.38527864243397936,0.02857142857142857,36.645714285714284,0.0,3,105,256.52,1.0,96.0,1.0,0.0,0.0
-8.5,0.41999999999999993,0.022222222222222223,18.706666666666667,1.0,1,45,56.12,1.0,96.0,0.0,1.0,0.0
50220.36,0.35915536049522545,0.024656235182550973,23.70327272727273,0.3269230769230769,52,2109,1303.68,1.0,96.0,0.0,0.0,1.0
853.38,0.38200309358081974,0.03636363636363636,36.645714285714284,0.0,2,55,256.52,1.0,144.0,1.0,0.0,0.0
11495.63,0.39189254525415307,0.04026115342763874,23.70327272727273,0.1891891891891892,37,919,1303.68,1.0,144.0,0.0,0.0,1.0
5270.63,0.3858099316400506,0.020356234096692113,57.6875,0.5,8,393,230.75,1.0,0.0,1.0,0.0,0.0
11882.83,0.3948694713296412,0.026641651031894933,32.362115384615386,0.8873239436619719,71,2665,1682.83,1.0,0.0,0.0,0.0,1.0
-24.2,0.3585330578512396,0.02631578947368421,57.6875,2.0,1,38,230.75,1.0,24.0,1.0,0.0,0.0
33202.73,0.3952474058609037,0.019978594363182306,32.362115384615386,0.10714285714285714,56,2803,1682.83,1.0,24.0,0.0,0.0,1.0
6313.5599999999995,0.38943409106748006,0.02413793103448276,57.6875,0.0,7,290,230.75,1.0,48.0,1.0,0.0,0.0
23426.81,0.38867800609643394,0.023529411764705882,21.656666666666666,0.0,2,85,64.97,1.0,48.0,0.0,1.0,0.0
13608.03,0.39097074300982576,0.03110599078341014,32.362115384615386,0.5185185185185185,54,1736,1682.83,1.0,48.0,0.0,0.0,1.0
3280.17,0.39282509747970384,0.026058631921824105,57.6875,0.375,8,307,230.75,1.0,72.0,1.0,0.0,0.0
28208.65,0.39790988225242974,0.02304394426580922,32.362115384615386,0.22093023255813954,86,3732,1682.83,1.0,72.0,0.0,0.0,1.0
4901.56,0.38776356914941373,0.02702702702702703,57.6875,0.3333333333333333,6,222,230.75,1.0,96.0,1.0,0.0,0.0
13786.22,0.39008952417704046,0.018584420719652037,32.362115384615386,0.3617021276595745,47,2529,1682.83,1.0,96.0,0.0,0.0,1.0
6574.79,0.37981133998196137,0.058823529411764705,57.6875,0.0,6,102,230.75,1.0,144.0,1.0,0.0,0.0
15683.99,0.39573087588043604,0.0341726618705036,32.362115384615386,0.15789473684210525,57,1668,1682.83,1.0,144.0,0.0,0.0,1.0
6819.6900000000005,0.38490690925833876,0.025210084033613446,30.355555555555554,0.5555555555555556,9,357,273.2,1.0,0.0,1.0,0.0,0.0
1357.24,0.39003676578939617,0.0196078431372549,37.85,0.0,2,102,113.55000000000001,1.0,0.0,0.0,1.0,0.0
16639.34,0.3792691657241213,0.02166294998407136,27.336190476190474,0.4852941176470588,68,3139,1148.12,1.0,0.0,0.0,0.0,1.0
3241.38,0.39697076553813504,0.021834061135371178,30.355555555555554,0.0,5,229,273.2,1.0,24.0,1.0,0.0,0.0
16135.64,0.39443578314835975,0.029920523609163162,27.336190476190474,0.578125,64,2139,1148.12,1.0,24.0,0.0,0.0,1.0
2244.48,0.407406125249501,0.024489795918367346,30.355555555555554,0.0,6,245,273.2,1.0,48.0,1.0,0.0,0.0
1607.04,0.39272401433691756,0.02564102564102564,37.85,0.0,1,39,113.55000000000001,1.0,48.0,0.0,1.0,0.0
16470.85,0.3886268953939839,0.02693089430894309,27.336190476190474,0.09433962264150944,53,1968,1148.12,1.0,48.0,0.0,0.0,1.0
2097.03,0.387632699579882,0.026239067055393587,30.355555555555554,0.2222222222222222,9,343,273.2,1.0,72.0,1.0,0.0,0.0
19267.02,0.3900509886842905,0.029726516052318668,27.336190476190474,0.28,75,2523,1148.12,1.0,72.0,0.0,0.0,1.0
2023.1,0.38510780485393703,0.019672131147540985,30.355555555555554,0.16666666666666666,6,305,273.2,1.0,96.0,1.0,0.0,0.0
13754.15,0.3884442077482069,0.022310361923648984,27.336190476190474,0.17777777777777778,45,2017,1148.12,1.0,96.0,0.0,0.0,1.0
658.48,0.40257821042400677,0.05555555555555555,30.355555555555554,0.0,3,54,273.2,1.0,144.0,1.0,0.0,0.0
5368.69,0.40269957848190147,0.034736842105263156,27.336190476190474,1.2424242424242424,33,950,1148.12,1.0,144.0,0.0,0.0,1.0
999.5600000000001,0.38103545560046415,0.02727272727272727,43.73333333333333,0.0,3,110,131.2,1.0,0.0,1.0,0.0,0.0
12202.74,0.3870909238416945,0.019514310494362534,33.28382352941177,0.5333333333333333,45,2306,1131.65,1.0,0.0,0.0,0.0,1.0
14144.74,0.37857743585247944,0.029411764705882353,43.73333333333333,0.0,4,136,131.2,1.0,24.0,1.0,0.0,0.0
15594.710000000001,0.39777299481683215,0.032475490196078434,33.28382352941177,0.4528301886792453,53,1632,1131.65,1.0,24.0,0.0,0.0,1.0
2887.44,0.3980696395422935,0.022727272727272728,43.73333333333333,1.0,4,176,131.2,1.0,48.0,1.0,0.0,0.0
9360.5,0.3865048234602852,0.023169601482854494,33.28382352941177,0.6,50,2158,1131.65,1.0,48.0,0.0,0.0,1.0
1948.38,0.38349059218427617,0.019417475728155338,43.73333333333333,0.16666666666666666,6,309,131.2,1.0,72.0,1.0,0.0,0.0
1760.96,0.38422678538978733,0.028985507246376812,29.040000000000003,0.0,2,69,87.12,1.0,72.0,0.0,1.0,0.0
36943.59,0.399289587178723,0.023197715917202,33.28382352941177,0.12307692307692308,65,2802,1131.65,1.0,72.0,0.0,0.0,1.0
2590.11,0.39075973607298536,0.018223234624145785,43.73333333333333,0.75,8,439,131.2,1.0,96.0,1.0,0.0,0.0
9043.89,0.39018453342532905,0.019255455712451863,33.28382352941177,0.7777777777777778,45,2337,1131.65,1.0,96.0,0.0,0.0,1.0
5977.14,0.39804095269644013,0.05521472392638037,33.28382352941177,0.14814814814814814,27,489,1131.65,1.0,144.0,0.0,0.0,1.0
5565.12,0.3914364110746938,0.02097902097902098,59.57666666666666,0.0,3,143,178.73,1.0,0.0,1.0,0.0,0.0
24824.97,0.39726228873589775,0.027628032345013476,30.07,0.2926829268292683,41,1484,1052.45,1.0,0.0,0.0,0.0,1.0
1322.49,0.38454166005035956,0.030303030303030304,59.57666666666666,0.25,4,132,178.73,1.0,24.0,1.0,0.0,0.0
24093.35,0.3931392811709455,0.02414965986394558,30.07,0.352112676056338,71,2940,1052.45,1.0,24.0,0.0,0.0,1.0
4623.28,0.39962078870412343,0.021834061135371178,59.57666666666666,0.0,5,229,178.73,1.0,48.0,1.0,0.0,0.0
18002.39,0.3950078128515158,0.02904204594711747,30.07,0.31343283582089554,67,2307,1052.45,1.0,48.0,0.0,0.0,1.0
1689.72,0.38783194848850705,0.02457002457002457,59.57666666666666,1.3,10,407,178.73,1.0,72.0,1.0,0.0,0.0
24916.19,0.38574745978418046,0.021061269146608316,30.07,0.36363636363636365,77,3656,1052.45,1.0,72.0,0.0,0.0,1.0
2611.07,0.39229086160079973,0.023728813559322035,59.57666666666666,0.14285714285714285,7,295,178.73,1.0,96.0,1.0,0.0,0.0
14503.26,0.377402273695707,0.01699524133242692,30.07,0.72,50,2942,1052.45,1.0,96.0,0.0,0.0,1.0
5685.77,0.3969541504492795,0.05631067961165048,30.07,0.1724137931034483,29,515,1052.45,1.0,144.0,0.0,0.0,1.0
1137.22,0.39057367967499695,0.02666666666666667,67.70666666666666,0.0,4,150,203.12,1.0,0.0,1.0,0.0,0.0
1217.64,0.3946406162741041,0.029411764705882353,24.883333333333336,0.0,1,34,74.65,1.0,0.0,0.0,1.0,0.0
17388.86,0.3935642992122543,0.025775656324582338,32.76275,0.42592592592592593,54,2095,1310.51,1.0,0.0,0.0,0.0,1.0
2061.67,0.3875295270339094,0.025806451612903226,67.70666666666666,0.0,8,310,203.12,1.0,24.0,1.0,0.0,0.0
15310.01,0.3956487095697521,0.03263086335825969,32.76275,0.4166666666666667,48,1471,1310.51,1.0,24.0,0.0,0.0,1.0
2608.17,0.4022592852459771,0.027906976744186046,67.70666666666666,0.0,6,215,203.12,1.0,48.0,1.0,0.0,0.0
2796.36,0.4043885622738132,0.03389830508474576,24.883333333333336,0.0,2,59,74.65,1.0,48.0,0.0,1.0,0.0
13546.62,0.3934322879065036,0.020987654320987655,32.76275,0.0784313725490196,51,2430,1310.51,1.0,48.0,0.0,0.0,1.0
4653.29,0.39473626187063343,0.031578947368421054,67.70666666666666,0.16666666666666666,6,190,203.12,1.0,72.0,1.0,0.0,0.0
2584.89,0.3999291652642859,0.027777777777777776,24.883333333333336,0.0,3,108,74.65,1.0,72.0,0.0,1.0,0.0
23348.22,0.39073940111922884,0.020164725930133486,32.76275,0.8873239436619719,71,3521,1310.51,1.0,72.0,0.0,0.0,1.0
1477.21,0.391729679598703,0.029411764705882353,67.70666666666666,0.25,4,136,203.12,1.0,96.0,1.0,0.0,0.0
9256.76,0.392137443338706,0.02197213290460879,32.76275,0.21951219512195122,41,1866,1310.51,1.0,96.0,0.0,0.0,1.0
441.33000000000004,0.38777785330704917,0.045454545454545456,67.70666666666666,0.0,2,44,203.12,1.0,144.0,1.0,0.0,0.0
16443.37,0.39457055944128233,0.042662116040955635,32.76275,0.04,50,1172,1310.51,1.0,144.0,0.0,0.0,1.0
2648.54,0.4004787543325757,0.02857142857142857,58.8125,0.0,3,105,235.25,1.0,0.0,1.0,0.0,0.0
3949.32,0.41138383316621596,0.021739130434782608,20.783333333333335,0.0,1,46,62.35,1.0,0.0,0.0,1.0,0.0
13909.1,0.392021396064447,0.020775069916100678,32.49648648648648,0.9807692307692307,52,2503,1202.37,1.0,0.0,0.0,0.0,1.0
16552.39,0.39290144806882865,0.027722772277227723,58.8125,0.35714285714285715,14,505,235.25,1.0,24.0,1.0,0.0,0.0
483.02000000000004,0.3988985963314149,0.034482758620689655,20.783333333333335,19.0,3,87,62.35,1.0,24.0,0.0,1.0,0.0
28705.33,0.3930454170009542,0.02834199338686821,32.49648648648648,0.4166666666666667,60,2117,1202.37,1.0,24.0,0.0,0.0,1.0
1922.16,0.3880759666208849,0.0199203187250996,58.8125,0.0,5,251,235.25,1.0,48.0,1.0,0.0,0.0
22475.0,0.3868090545050055,0.021671826625386997,32.49648648648648,0.25,56,2584,1202.37,1.0,48.0,0.0,0.0,1.0
2963.27,0.4012817934241564,0.02142857142857143,58.8125,0.3333333333333333,6,280,235.25,1.0,72.0,1.0,0.0,0.0
616.8,0.40339332036316466,0.0196078431372549,20.783333333333335,0.0,1,51,62.35,1.0,72.0,0.0,1.0,0.0
25827.66,0.39323072628337213,0.025982256020278833,32.49648648648648,0.8170731707317073,82,3156,1202.37,1.0,72.0,0.0,0.0,1.0
1466.09,0.3847414551630527,0.017857142857142856,58.8125,0.0,2,112,235.25,1.0,96.0,1.0,0.0,0.0
12869.2,0.39188663630994935,0.01936619718309859,32.49648648648648,0.3409090909090909,44,2272,1202.37,1.0,96.0,0.0,0.0,1.0
935.03,0.3924102969958183,0.04,58.8125,0.0,2,50,235.25,1.0,144.0,1.0,0.0,0.0
679.46,0.3965696288228888,0.034482758620689655,20.783333333333335,0.0,2,58,62.35,1.0,144.0,0.0,1.0,0.0
24466.27,0.3942214444621105,0.04961505560307956,32.49648648648648,0.15517241379310345,58,1169,1202.37,1.0,144.0,0.0,0.0,1.0
3290.96,0.3805131329460097,0.028985507246376812,45.182500000000005,0.16666666666666666,6,207,180.73000000000002,1.0,0.0,1.0,0.0,0.0
15818.6,0.39476994803585647,0.0254841997961264,26.44425,0.06,50,1962,1057.77,1.0,0.0,0.0,0.0,1.0
989.71,0.40039749017388937,0.025906735751295335,45.182500000000005,1.0,5,193,180.73000000000002,1.0,24.0,1.0,0.0,0.0
80.63999999999999,0.3610714285714286,0.023255813953488372,27.74333333333333,0.5,2,86,83.22999999999999,1.0,24.0,0.0,1.0,0.0
